SUBJECT,TIME,MARKET_SHARE_PCT,UNIT_PRODUCTION_COST,REGION
Competitor033,74,37.737,108.926,AMER
Competitor034,74,767.941,186.25,EMEA
Competitor035,74,12.444,81.32,APAC
Competitor036,74,79.275,190.367,AMER
Competitor037,74,15.974,15.924,EMEA
Competitor038,74,122.328,65.291,APAC
Competitor039,74,453.435,17.739,AMER
Competitor040,74,26.043,341.324,EMEA
Competitor041,74,1221.035,107.658,APAC
Competitor042,74,24.774,58.396,AMER
Competitor043,74,651.054,167.843,EMEA
Competitor044,74,40.763,50.556,APAC
Competitor045,74,66.367,114.241,AMER
Us,74,899.826,452.026,EMEA
Competitor001,75,304.709,1025.075,EMEA
Competitor002,75,18.602,26.144,APAC
Competitor003,75,135.379,135.075,AMER
Competitor004,75,130.345,20.446,EMEA
Competitor005,75,19.208,800.633,APAC
Competitor006,75,138.772,85.794,AMER
Competitor007,75,65.275,53.896,EMEA
Competitor008,75,610.221,147.998,APAC
Competitor009,75,34.399,26.494,AMER
Competitor010,75,82.968,83.517,EMEA
Competitor011,75,522.792,6.745,APAC
Competitor012,75,27.826,1149.157,AMER
Competitor013,75,421.116,77.341,EMEA
Competitor014,75,16.806,90.004,APAC
Competitor015,75,943.376,333.917,AMER
Competitor016,75,16.928,11.736,EMEA
Competitor017,75,146.065,99.725,APAC
Competitor018,75,185.375,90.811,AMER
Competitor019,75,48.132,124.764,EMEA
Competitor020,75,594.437,203.352,APAC
Competitor021,75,18.132,130.973,AMER
Competitor022,75,549.657,112.595,EMEA
Competitor023,75,29.235,17.4,APAC
Competitor024,75,93.046,94.824,AMER
Competitor025,75,200.54,23.446,EMEA
Competitor026,75,40.893,140.445,APAC
Competitor027,75,563.687,98.965,AMER
Competitor028,75,80.939,156.444,EMEA
Competitor029,75,368.341,764.559,APAC
Competitor030,75,28.155,10.741,AMER
Competitor031,75,52.421,230.735,EMEA
Competitor032,75,408.75,11.745,APAC
Competitor033,75,36.761,110.504,AMER
Competitor034,75,782.949,182.317,EMEA
Competitor035,75,11.993,80.175,APAC
Competitor036,75,79.607,195.296,AMER
Competitor037,75,15.533,15.524,EMEA
Competitor038,75,121.588,64.84,APAC
Competitor039,75,464.061,17.467,AMER
Competitor040,75,25.625,338.402,EMEA
Competitor041,75,1288.583,107.032,APAC
Competitor042,75,24.144,56.407,AMER
Competitor043,75,672.852,171.686,EMEA
Competitor044,75,39.446,50.455,APAC
Competitor045,75,66.35,112.432,AMER
Us,75,926.493,461.583,EMEA
Competitor001,76,317.173,1035.271,EMEA
Competitor002,76,17.865,25.285,APAC
Competitor003,76,136.526,132.533,AMER
Competitor004,76,130.671,20.066,EMEA
Competitor005,76,19.103,807.431,APAC
Competitor006,76,142.294,85.014,AMER
Competitor007,76,62.095,54.075,EMEA
Competitor008,76,618.094,145.637,APAC
Competitor009,76,34.83,26.172,AMER
Competitor010,76,83.433,81.688,EMEA
Competitor011,76,546.849,6.531,APAC
Competitor012,76,27.145,1205.648,AMER
Competitor013,76,418.668,78.448,EMEA
Competitor014,76,16.331,90.856,APAC
Competitor015,76,978.116,332.783,AMER
Competitor016,76,17.036,11.417,EMEA
Competitor017,76,150.619,98.888,APAC
Competitor018,76,186.771,89.231,AMER
Competitor019,76,47.861,126.636,EMEA
Competitor020,76,619.64,202.366,APAC
Competitor021,76,17.718,130.036,AMER
Competitor022,76,532.063,114.744,EMEA
Competitor023,76,28.846,17.066,APAC
Competitor024,76,92.18,94.95,AMER
Competitor025,76,196.779,23.694,EMEA
Competitor026,76,39.792,144.136,APAC
Competitor027,76,571.191,100.812,AMER
Competitor028,76,82.082,160.021,EMEA
Competitor029,76,366.778,797.087,APAC
Competitor030,76,27.307,10.375,AMER
Competitor031,76,52.371,233.779,EMEA
Competitor032,76,416.978,11.452,APAC
Competitor033,76,36.354,110.078,AMER
Competitor034,76,806.787,182.239,EMEA
Competitor035,76,11.627,79.84,APAC
Competitor036,76,81.053,200.483,AMER
Competitor037,76,15.198,15.532,EMEA
Competitor038,76,126.936,63.322,APAC
Competitor039,76,480.864,17.201,AMER
Competitor040,76,25.306,351.022,EMEA
Competitor041,76,1363.138,108.35,APAC
Competitor042,76,23.627,57.487,AMER
Competitor043,76,709.91,175.993,EMEA
Competitor044,76,39.281,50.39,APAC
Competitor045,76,67.489,113.407,AMER
Us,76,962.605,474.142,EMEA
Competitor001,77,327.147,1040.139,EMEA
Competitor002,77,17.589,24.861,APAC
Competitor003,77,136.154,133.541,AMER
Competitor004,77,134.555,19.817,EMEA
Competitor005,77,19.101,811.087,APAC
Competitor006,77,146.304,84.128,AMER
Competitor007,77,61.632,53.921,EMEA
Competitor008,77,605.118,148.223,APAC
Competitor009,77,32.315,25.781,AMER
Competitor010,77,84.83,81.833,EMEA
Competitor011,77,559.671,6.376,APAC
Competitor012,77,26.318,1223.63,AMER
Competitor013,77,415.126,79.56,EMEA
Competitor014,77,15.222,91.241,APAC
Competitor015,77,1042.202,342.962,AMER
Competitor016,77,16.835,11.36,EMEA
Competitor017,77,153.638,100.669,APAC
Competitor018,77,186.871,86.859,AMER
Competitor019,77,45.649,129.467,EMEA
Competitor020,77,638.521,203.392,APAC
Competitor021,77,17.233,132.233,AMER
Competitor022,77,549.636,118.755,EMEA
Competitor023,77,26.818,16.346,APAC
Competitor024,77,91.002,95.611,AMER
Competitor025,77,197.317,22.7,EMEA
Competitor026,77,39.554,146.606,APAC
Competitor027,77,594.188,101.529,AMER
Competitor028,77,81.437,164.381,EMEA
Competitor029,77,361.526,830.688,APAC
Competitor030,77,26.968,10.353,AMER
Competitor031,77,50.849,234.776,EMEA
Competitor032,77,426.104,11.363,APAC
Competitor033,77,35.362,111.763,AMER
Competitor034,77,818.226,183.006,EMEA
Competitor035,77,11.088,76.772,APAC
Competitor036,77,81.96,202.799,AMER
Competitor037,77,14.265,15.345,EMEA
Competitor038,77,132.653,64.248,APAC
Competitor039,77,474.521,16.5,AMER
Competitor040,77,24.883,362.14,EMEA
Competitor041,77,1409.303,110.561,APAC
Competitor042,77,23.446,57.691,AMER
Competitor043,77,745.647,179.5,EMEA
Competitor044,77,39.105,50.121,APAC
Competitor045,77,65.382,112.871,AMER
Us,77,982.124,494.299,EMEA
Competitor001,78,327.195,1057.624,EMEA
Competitor002,78,16.867,24.957,APAC
Competitor003,78,139.045,134.316,AMER
Competitor004,78,133.911,19.38,EMEA
Competitor005,78,19.056,824.935,APAC
Competitor006,78,147.485,84.86,AMER
Competitor007,78,63.689,53.633,EMEA
Competitor008,78,627.714,150.231,APAC
Competitor009,78,31.552,25.151,AMER
Competitor010,78,85.883,80.921,EMEA
Competitor011,78,545.983,6.323,APAC
Competitor012,78,26.28,1256.092,AMER
Competitor013,78,436.766,78.34,EMEA
Competitor014,78,14.484,91.307,APAC
Competitor015,78,1065.435,343.335,AMER
Competitor016,78,15.879,11.059,EMEA
Competitor017,78,151.156,100.495,APAC
Competitor018,78,188.668,85.861,AMER
Competitor019,78,44.675,132.066,EMEA
Competitor020,78,635.147,206.947,APAC
Competitor021,78,16.213,133.579,AMER
Competitor022,78,572.883,118.203,EMEA
Competitor023,78,26.171,15.694,APAC
Competitor024,78,91.238,95.782,AMER
Competitor025,78,197.845,22.398,EMEA
Competitor026,78,40.227,149.093,APAC
Competitor027,78,606.577,99.971,AMER
Competitor028,78,80.032,166.859,EMEA
Competitor029,78,368.596,842.855,APAC
Competitor030,78,27.363,9.976,AMER
Competitor031,78,50.592,238.633,EMEA
Competitor032,78,441.238,11.393,APAC
Competitor033,78,34.759,115.91,AMER
Competitor034,78,864.837,180.101,EMEA
Competitor035,78,10.913,75.471,APAC
Competitor036,78,82.887,211.269,AMER
Competitor037,78,13.815,14.76,EMEA
Competitor038,78,133.746,63.62,APAC
Competitor039,78,482.459,16.256,AMER
Competitor040,78,23.782,367.309,EMEA
Competitor041,78,1469.577,109.071,APAC
Competitor042,78,22.791,57.552,AMER
Competitor043,78,771.688,176.872,EMEA
Competitor044,78,38.214,49.786,APAC
Competitor045,78,64.506,112.592,AMER
Us,78,1017.088,507.256,EMEA
Competitor001,79,331.425,1094.975,EMEA
Competitor002,79,16.686,23.992,APAC
Competitor003,79,133.088,130.708,AMER
Competitor004,79,132.771,18.955,EMEA
Competitor005,79,18.815,850.234,APAC
Competitor006,79,142.1,85.04,AMER
Competitor007,79,63.438,53.886,EMEA
Competitor008,79,641.685,152.665,APAC
Competitor009,79,31.844,25.005,AMER
Competitor010,79,86.07,81.056,EMEA
Competitor011,79,564.299,6.363,APAC
Competitor012,79,25.389,1291.914,AMER
Competitor013,79,440.405,78.889,EMEA
Competitor014,79,14.705,90.361,APAC
Competitor015,79,1157.82,349.438,AMER
Competitor016,79,15.37,10.75,EMEA
Competitor017,79,152.733,102.398,APAC
Competitor018,79,194.013,85.44,AMER
Competitor019,79,45.278,134.47,EMEA
Competitor020,79,631.839,205.642,APAC
Competitor021,79,16.277,133.836,AMER
Competitor022,79,594.864,114.509,EMEA
Competitor023,79,26.06,15.106,APAC
Competitor024,79,92.228,97.07,AMER
Competitor025,79,200.706,21.637,EMEA
Competitor026,79,40.604,154.111,APAC
Competitor027,79,609.457,102.497,AMER
Competitor028,79,81.159,166.469,EMEA
Competitor029,79,386.048,878.48,APAC
Competitor030,79,26.493,9.684,AMER
Competitor031,79,51.366,237.065,EMEA
Competitor032,79,445.86,11.371,APAC
Competitor033,79,33.384,113.659,AMER
Competitor034,79,896.986,179.361,EMEA
Competitor035,79,10.584,77.127,APAC
Competitor036,79,81.084,213.916,AMER
Competitor037,79,13.349,14.374,EMEA
Competitor038,79,135.572,64.734,APAC
Competitor039,79,478.443,15.96,AMER
Competitor040,79,22.815,365.974,EMEA
Competitor041,79,1534.152,108.072,APAC
Competitor042,79,22.241,55.548,AMER
Competitor043,79,773.134,180.153,EMEA
Competitor044,79,39.214,50.625,APAC
Competitor045,79,65.311,111.954,AMER
Us,79,1030.541,515.757,EMEA
Competitor001,80,340.582,1135.033,EMEA
Competitor002,80,16.647,23.595,APAC
Competitor003,80,131.18,130.459,AMER
Competitor004,80,135.202,18.737,EMEA
Competitor005,80,18.571,869.645,APAC
Competitor006,80,141.129,85.726,AMER
Competitor007,80,63.106,53.704,EMEA
Competitor008,80,644.423,153.691,APAC
Competitor009,80,31.283,24.82,AMER
Competitor010,80,84.789,80.122,EMEA
Competitor011,80,552.349,6.147,APAC
Competitor012,80,25.386,1307.898,AMER
Competitor013,80,447.921,78.731,EMEA
Competitor014,80,14.394,90.458,APAC
Competitor015,80,1182.743,355.641,AMER
Competitor016,80,15.028,10.676,EMEA
Competitor017,80,150.321,102.536,APAC
Competitor018,80,195.686,82.505,AMER
Competitor019,80,44.43,135.532,EMEA
Competitor020,80,652.067,208.461,APAC
Competitor021,80,16.171,133.485,AMER
Competitor022,80,611.163,114.563,EMEA
Competitor023,80,25.486,14.674,APAC
Competitor024,80,94.272,96.144,AMER
Competitor025,80,203.687,21.519,EMEA
Competitor026,80,39.037,153.259,APAC
Competitor027,80,625.251,101.761,AMER
Competitor028,80,78.864,165.474,EMEA
Competitor029,80,393.438,901.872,APAC
Competitor030,80,26.168,9.279,AMER
Competitor031,80,50.846,237.88,EMEA
Competitor032,80,433.843,11.077,APAC
Competitor033,80,32.946,112.795,AMER
Competitor034,80,907.093,175.801,EMEA
Competitor035,80,10.402,78.086,APAC
Competitor036,80,82.465,219.422,AMER
Competitor037,80,13.254,14.032,EMEA
Competitor038,80,139.155,64.097,APAC
Competitor039,80,490.35,15.923,AMER
Competitor040,80,22.525,368.152,EMEA
Competitor041,80,1620.844,111.403,APAC
Competitor042,80,21.778,53.919,AMER
Competitor043,80,784.854,182.54,EMEA
Competitor044,80,38.107,49.728,APAC
Competitor045,80,65.432,117.244,AMER
Us,80,1050.331,536.138,EMEA
Competitor001,81,348.554,1172.337,EMEA
Competitor002,81,16.369,23.76,APAC
Competitor003,81,129.415,132.399,AMER
Competitor004,81,132.231,18.273,EMEA
Competitor005,81,18.301,882.348,APAC
Competitor006,81,146.458,85.568,AMER
Competitor007,81,63.383,53.692,EMEA
Competitor008,81,661.857,157.321,APAC
Competitor009,81,30.013,24.465,AMER
Competitor010,81,85.014,78.831,EMEA
Competitor011,81,581.408,5.99,APAC
Competitor012,81,25.076,1342.336,AMER
Competitor013,81,452.187,79.355,EMEA
Competitor014,81,13.988,92.363,APAC
Competitor015,81,1219.622,363.166,AMER
Competitor016,81,14.669,10.359,EMEA
Competitor017,81,146.619,103.592,APAC
Competitor018,81,196.32,80.566,AMER
Competitor019,81,43.42,137.299,EMEA
Competitor020,81,648.441,206.507,APAC
Competitor021,81,15.864,138.624,AMER
Competitor022,81,649.235,116.343,EMEA
Competitor023,81,25.409,14.559,APAC
Competitor024,81,92.894,94.795,AMER
Competitor025,81,219.163,21.206,EMEA
Competitor026,81,38.302,151.763,APAC
Competitor027,81,642.761,101.157,AMER
Competitor028,81,78.82,166.452,EMEA
Competitor029,81,388.49,922.092,APAC
Competitor030,81,25.671,9.179,AMER
Competitor031,81,50.52,236.001,EMEA
Competitor032,81,434.455,10.888,APAC
Competitor033,81,32.38,112.962,AMER
Competitor034,81,933.67,177.63,EMEA
Competitor035,81,10.064,79.629,APAC
Competitor036,81,82.511,225.641,AMER
Competitor037,81,12.398,13.525,EMEA
Competitor038,81,136.212,63.65,APAC
Competitor039,81,515.942,15.661,AMER
Competitor040,81,22.722,363.522,EMEA
Competitor041,81,1690.789,111.351,APAC
Competitor042,81,22.009,53.811,AMER
Competitor043,81,835.352,178.989,EMEA
Competitor044,81,37.501,50.269,APAC
Competitor045,81,67.352,116.414,AMER
Us,81,1070.109,551.876,EMEA
Competitor001,82,354.309,1181.165,EMEA
Competitor002,82,15.882,22.689,APAC
Competitor003,82,123.693,134.495,AMER
Competitor004,82,134.416,17.637,EMEA
Competitor005,82,17.443,894.924,APAC
Competitor006,82,140.239,86.08,AMER
Competitor007,82,64.101,53.777,EMEA
Competitor008,82,670.36,161.669,APAC
Competitor009,82,29.018,23.819,AMER
Competitor010,82,85.077,79.138,EMEA
Competitor011,82,596.875,6.003,APAC
Competitor012,82,24.62,1378.909,AMER
Competitor013,82,451.595,79.598,EMEA
Competitor014,82,14.264,92.397,APAC
Competitor015,82,1241.722,370.042,AMER
Competitor016,82,14.425,10.13,EMEA
Competitor017,82,149.513,104.45,APAC
Competitor018,82,198.125,80.074,AMER
Competitor019,82,44.29,140.776,EMEA
Competitor020,82,659.36,205.17,APAC
Competitor021,82,15.575,137.217,AMER
Competitor022,82,672.399,117.44,EMEA
Competitor023,82,24.537,14.366,APAC
Competitor024,82,93.949,93.957,AMER
Competitor025,82,217.961,20.922,EMEA
Competitor026,82,37.07,150.882,APAC
Competitor027,82,670.588,103.146,AMER
Competitor028,82,81.739,170.178,EMEA
Competitor029,82,396.097,937.456,APAC
Competitor030,82,25.249,9.232,AMER
Competitor031,82,49.306,237.84,EMEA
Competitor032,82,443.936,10.544,APAC
Competitor033,82,31.446,112.824,AMER
Competitor034,82,961.578,178.302,EMEA
Competitor035,82,9.615,81.285,APAC
Competitor036,82,82.829,235.841,AMER
Competitor037,82,11.96,13.034,EMEA
Competitor038,82,132.991,64.053,APAC
Competitor039,82,521.036,15.518,AMER
Competitor040,82,22.322,374.035,EMEA
Competitor041,82,1694.236,114.184,APAC
Competitor042,82,21.609,55.295,AMER
Competitor043,82,833.122,174.444,EMEA
Competitor044,82,37.473,49.296,APAC
Competitor045,82,65.519,113.135,AMER
Us,82,1072.836,577.239,EMEA
Competitor001,83,361.497,1174.16,EMEA
Competitor002,83,15.644,21.793,APAC
Competitor003,83,121.58,136.556,AMER
Competitor004,83,135.866,17.106,EMEA
Competitor005,83,17.252,907.167,APAC
Competitor006,83,141.101,85.392,AMER
Competitor007,83,61.118,53.252,EMEA
Competitor008,83,679.713,165.05,APAC
Competitor009,83,29.287,23.52,AMER
Competitor010,83,85.517,79.348,EMEA
Competitor011,83,622.663,5.714,APAC
Competitor012,83,24.124,1439.953,AMER
Competitor013,83,457.41,80.995,EMEA
Competitor014,83,14.438,91.363,APAC
Competitor015,83,1283.348,370.495,AMER
Competitor016,83,13.765,9.671,EMEA
Competitor017,83,144.278,105.165,APAC
Competitor018,83,195.695,79.081,AMER
Competitor019,83,45.205,140.719,EMEA
Competitor020,83,677.448,202.853,APAC
Competitor021,83,15.564,138.119,AMER
Competitor022,83,698.087,118.767,EMEA
Competitor023,83,23.472,14.164,APAC
Competitor024,83,94.281,94.167,AMER
Competitor025,83,222.459,20.227,EMEA
Competitor026,83,36.37,151.064,APAC
Competitor027,83,692.356,103.969,AMER
Competitor028,83,81.388,170.821,EMEA
Competitor029,83,401.647,955.165,APAC
Competitor030,83,24.043,8.751,AMER
Competitor031,83,48.596,235.947,EMEA
Competitor032,83,454.734,10.178,APAC
Competitor033,83,30.843,112.828,AMER
Competitor034,83,1011.295,174.131,EMEA
Competitor035,83,9.36,82.104,APAC
Competitor036,83,85.16,239.301,AMER
Competitor037,83,11.513,13.044,EMEA
Competitor038,83,136.678,64.697,APAC
Competitor039,83,532.445,15.241,AMER
Competitor040,83,21.676,370.554,EMEA
Competitor041,83,1810.78,114.321,APAC
Competitor042,83,20.669,54.607,AMER
Competitor043,83,835.377,178.14,EMEA
Competitor044,83,37.635,49.705,APAC
Competitor045,83,68.668,110.743,AMER
Us,83,1111.677,592.057,EMEA
Competitor001,84,367.757,1208.841,EMEA
Competitor002,84,15.172,21.212,APAC
Competitor003,84,119.621,136.627,AMER
Competitor004,84,136.652,16.86,EMEA
Competitor005,84,16.354,917.302,APAC
Competitor006,84,139.619,88.101,AMER
Competitor007,84,58.659,53.699,EMEA
Competitor008,84,704.622,166.658,APAC
Competitor009,84,27.831,23.153,AMER
Competitor010,84,89.402,80.068,EMEA
Competitor011,84,625.882,5.658,APAC
Competitor012,84,23.483,1505.15,AMER
Competitor013,84,487.94,81.055,EMEA
Competitor014,84,14.255,90.886,APAC
Competitor015,84,1338.261,368.135,AMER
Competitor016,84,13.406,9.564,EMEA
Competitor017,84,146.817,105.451,APAC
Competitor018,84,199.827,79.054,AMER
Competitor019,84,45.394,140.711,EMEA
Competitor020,84,676.498,204.036,APAC
Competitor021,84,14.839,136.855,AMER
Competitor022,84,733.23,121.97,EMEA
Competitor023,84,23.032,13.621,APAC
Competitor024,84,91.018,93.924,AMER
Competitor025,84,228.774,19.609,EMEA
Competitor026,84,37.044,146.488,APAC
Competitor027,84,715.773,107.204,AMER
Competitor028,84,79.441,171.52,EMEA
Competitor029,84,414.644,1006.194,APAC
Competitor030,84,24.357,8.481,AMER
Competitor031,84,50.235,233.945,EMEA
Competitor032,84,480.526,9.802,APAC
Competitor033,84,30.369,111.189,AMER
Competitor034,84,1026.871,175.274,EMEA
Competitor035,84,8.854,81.545,APAC
Competitor036,84,84.546,241.604,AMER
Competitor037,84,11.415,12.568,EMEA
Competitor038,84,137.782,65.517,APAC
Competitor039,84,550.806,15.085,AMER
Competitor040,84,21.325,377.612,EMEA
Competitor041,84,1901.148,114.525,APAC
Competitor042,84,19.786,55.207,AMER
Competitor043,84,872.565,178.659,EMEA
Competitor044,84,38.088,50.21,APAC
Competitor045,84,66.625,112.321,AMER
Us,84,1130.661,594.754,EMEA
Competitor001,85,377.101,1235.006,EMEA
Competitor002,85,15.091,20.615,APAC
Competitor003,85,119.402,134.886,AMER
Competitor004,85,142.186,16.458,EMEA
Competitor005,85,15.687,971.047,APAC
Competitor006,85,143.695,85.878,AMER
Competitor007,85,58.52,56.069,EMEA
Competitor008,85,703.039,163.664,APAC
Competitor009,85,28.146,22.354,AMER
Competitor010,85,88.581,82.724,EMEA
Competitor011,85,620.976,5.428,APAC
Competitor012,85,23.432,1538.607,AMER
Competitor013,85,510.103,80.819,EMEA
Competitor014,85,13.984,91.356,APAC
Competitor015,85,1370.109,378.062,AMER
Competitor016,85,13.151,9.636,EMEA
Competitor017,85,145.938,104.819,APAC
Competitor018,85,195.319,77.118,AMER
Competitor019,85,44.702,142.412,EMEA
Competitor020,85,677.083,207.721,APAC
Competitor021,85,14.435,140.808,AMER
Competitor022,85,760.141,123.543,EMEA
Competitor023,85,22.648,13.212,APAC
Competitor024,85,94.444,94.994,AMER
Competitor025,85,232.44,19.508,EMEA
Competitor026,85,35.488,146.769,APAC
Competitor027,85,737.965,107.4,AMER
Competitor028,85,79.424,171.185,EMEA
Competitor029,85,425.928,1038.292,APAC
Competitor030,85,23.611,8.424,AMER
Competitor031,85,50.236,235.822,EMEA
Competitor032,85,497.2,9.543,APAC
Competitor033,85,29.446,114.09,AMER
Competitor034,85,1070.776,175.352,EMEA
Competitor035,85,8.695,80.274,APAC
Competitor036,85,87.438,240.868,AMER
Competitor037,85,11.089,12.497,EMEA
Competitor038,85,137.516,65.505,APAC
Competitor039,85,538.688,14.416,AMER
Competitor040,85,20.4,378.4,EMEA
Competitor041,85,1936.132,113.782,APAC
Competitor042,85,19.469,54.701,AMER
Competitor043,85,887.434,176.218,EMEA
Competitor044,85,37.899,49.57,APAC
Competitor045,85,63.989,114.895,AMER
Us,85,1160.867,596.182,EMEA
Competitor001,86,396.63,1278.988,EMEA
Competitor002,86,14.175,20.448,APAC
Competitor003,86,122.322,132.685,AMER
Competitor004,86,141.659,16.149,EMEA
Competitor005,86,15.704,999.041,APAC
Competitor006,86,143.637,87.355,AMER
Competitor007,86,57.298,54.597,EMEA
Competitor008,86,735.004,167.787,APAC
Competitor009,86,27.798,21.535,AMER
Competitor010,86,89.445,83.099,EMEA
Competitor011,86,638.629,5.3,APAC
Competitor012,86,22.486,1575.467,AMER
Competitor013,86,510.368,82.116,EMEA
Competitor014,86,13.763,91.041,APAC
Competitor015,86,1454.523,384.364,AMER
Competitor016,86,13.008,9.533,EMEA
Competitor017,86,145.184,107.568,APAC
Competitor018,86,196.157,77.461,AMER
Competitor019,86,44.212,144.634,EMEA
Competitor020,86,690.264,207.292,APAC
Competitor021,86,13.884,142.977,AMER
Competitor022,86,768.876,125.908,EMEA
Competitor023,86,22.098,12.976,APAC
Competitor024,86,91.691,96.923,AMER
Competitor025,86,236.684,19.655,EMEA
Competitor026,86,33.858,146.307,APAC
Competitor027,86,753.34,106.557,AMER
Competitor028,86,78.01,169.876,EMEA
Competitor029,86,406.915,1069.346,APAC
Competitor030,86,23.737,8.025,AMER
Competitor031,86,49.157,235.764,EMEA
Competitor032,86,509.469,9.39,APAC
Competitor033,86,28.839,112.229,AMER
Competitor034,86,1101.022,176.937,EMEA
Competitor035,86,8.281,81.653,APAC
Competitor036,86,90.591,251.155,AMER
Competitor037,86,11.18,12.143,EMEA
Competitor038,86,137.903,66.1,APAC
Competitor039,86,543.488,14.03,AMER
Competitor040,86,20.512,375.881,EMEA
Competitor041,86,1951.621,115.174,APAC
Competitor042,86,18.664,54.639,AMER
Competitor043,86,889.235,176.657,EMEA
Competitor044,86,38.183,50.391,APAC
Competitor045,86,63.979,114.048,AMER
Us,86,1202.751,624.611,EMEA
Competitor001,87,385.137,1329.189,EMEA
Competitor002,87,13.74,20.107,APAC
Competitor003,87,121.991,133.363,AMER
Competitor004,87,148.733,15.926,EMEA
Competitor005,87,15.577,1036.672,APAC
Competitor006,87,146.679,88.998,AMER
Competitor007,87,58.424,54.885,EMEA
Competitor008,87,732.481,173.152,APAC
Competitor009,87,26.822,21.405,AMER
Competitor010,87,91.472,83.736,EMEA
Competitor011,87,653.023,5.146,APAC
Competitor012,87,21.238,1633.965,AMER
Competitor013,87,525.95,82.799,EMEA
Competitor014,87,13.645,91.9,APAC
Competitor015,87,1499.409,396.325,AMER
Competitor016,87,12.442,9.536,EMEA
Competitor017,87,146.238,105.835,APAC
Competitor018,87,201.72,75.6,AMER
Competitor019,87,43.229,144.201,EMEA
Competitor020,87,711.954,203.482,APAC
Competitor021,87,14.161,141.823,AMER
Competitor022,87,754.025,125.035,EMEA
Competitor023,87,22.258,12.57,APAC
Competitor024,87,92.426,95.575,AMER
Competitor025,87,235.539,19.422,EMEA
Competitor026,87,32.838,148.763,APAC
Competitor027,87,761.08,105.376,AMER
Competitor028,87,75.179,169.0,EMEA
Competitor029,87,417.488,1094.321,APAC
Competitor030,87,23.082,7.887,AMER
Competitor031,87,48.777,229.377,EMEA
Competitor032,87,520.879,8.934,APAC
Competitor033,87,27.738,112.457,AMER
Competitor034,87,1164.045,176.127,EMEA
Competitor035,87,8.195,81.73,APAC
Competitor036,87,92.605,257.621,AMER
Competitor037,87,11.018,11.873,EMEA
Competitor038,87,131.681,66.915,APAC
Competitor039,87,557.968,13.671,AMER
Competitor040,87,20.164,382.766,EMEA
Competitor041,87,2027.127,117.3,APAC
Competitor042,87,17.73,55.527,AMER
Competitor043,87,939.231,178.613,EMEA
Competitor044,87,37.159,50.325,APAC
Competitor045,87,62.592,116.563,AMER
Us,87,1245.323,655.078,EMEA
Competitor001,88,391.923,1370.121,EMEA
Competitor002,88,12.862,19.163,APAC
Competitor003,88,119.743,134.113,AMER
Competitor004,88,149.362,15.456,EMEA
Competitor005,88,15.652,1054.326,APAC
Competitor006,88,150.259,87.708,AMER
Competitor007,88,57.671,54.281,EMEA
Competitor008,88,740.734,177.19,APAC
Competitor009,88,26.207,20.258,AMER
Competitor010,88,91.771,82.414,EMEA
Competitor011,88,661.762,4.942,APAC
Competitor012,88,21.009,1664.011,AMER
Competitor013,88,526.449,83.675,EMEA
Competitor014,88,13.902,92.819,APAC
Competitor015,88,1546.619,401.56,AMER
Competitor016,88,12.015,9.209,EMEA
Competitor017,88,147.801,105.577,APAC
Competitor018,88,205.6,76.989,AMER
Competitor019,88,42.103,145.391,EMEA
Competitor020,88,742.269,200.319,APAC
Competitor021,88,14.19,143.212,AMER
Competitor022,88,769.036,123.876,EMEA
Competitor023,88,21.494,12.242,APAC
Competitor024,88,93.112,94.594,AMER
Competitor025,88,239.823,18.79,EMEA
Competitor026,88,32.582,150.297,APAC
Competitor027,88,784.199,102.256,AMER
Competitor028,88,75.601,168.883,EMEA
Competitor029,88,415.405,1164.335,APAC
Competitor030,88,22.444,7.829,AMER
Competitor031,88,47.148,224.786,EMEA
Competitor032,88,544.386,8.751,APAC
Competitor033,88,28.538,114.787,AMER
Competitor034,88,1226.004,174.237,EMEA
Competitor035,88,7.903,84.786,APAC
Competitor036,88,91.454,264.376,AMER
Competitor037,88,10.623,11.714,EMEA
Competitor038,88,131.521,67.194,APAC
Competitor039,88,536.438,13.28,AMER
Competitor040,88,19.477,386.493,EMEA
Competitor041,88,2073.806,115.255,APAC
Competitor042,88,17.622,55.129,AMER
Competitor043,88,971.997,179.394,EMEA
Competitor044,88,37.339,49.243,APAC
Competitor045,88,62.608,118.193,AMER
Us,88,1294.853,668.33,EMEA
Competitor001,89,402.069,1425.095,EMEA
Competitor002,89,12.169,18.922,APAC
Competitor003,89,119.869,136.694,AMER
Competitor004,89,146.852,15.262,EMEA
Competitor005,89,15.176,1077.074,APAC
Competitor006,89,157.745,90.49,AMER
Competitor007,89,55.06,54.774,EMEA
Competitor008,89,787.386,177.271,APAC
Competitor009,89,25.378,20.026,AMER
Competitor010,89,96.181,80.855,EMEA
Competitor011,89,678.243,4.745,APAC
Competitor012,89,20.789,1723.908,AMER
Competitor013,89,517.001,82.808,EMEA
Competitor014,89,13.837,94.257,APAC
Competitor015,89,1558.832,398.67,AMER
Competitor016,89,11.036,9.043,EMEA
Competitor017,89,145.22,105.337,APAC
Competitor018,89,210.736,74.525,AMER
Competitor019,89,40.965,146.548,EMEA
Competitor020,89,767.128,201.643,APAC
Competitor021,89,13.346,144.066,AMER
Competitor022,89,803.389,127.763,EMEA
Competitor023,89,21.257,12.055,APAC
Competitor024,89,93.59,92.625,AMER
Competitor025,89,246.127,18.528,EMEA
